chrom	start	stop	cn	type	midpoint	win_stop	species
chrref|NC_001144|	58500	58750	3.78975	neutral	58625.0	7304750	Jean-Talon
chrref|NC_001144|	58750	59000	4.34414	neutral	58875.0	7305000	Jean-Talon
chrref|NC_001144|	59000	59250	3.8608	neutral	59125.0	7305250	Jean-Talon
chrref|NC_001144|	59250	59500	3.92389	neutral	59375.0	7305500	Jean-Talon
chrref|NC_001144|	59500	59750	3.93881	neutral	59625.0	7305750	Jean-Talon
chrref|NC_001144|	59750	60000	4.69173	neutral	59875.0	7306000	Jean-Talon
chrref|NC_001144|	60000	60250	4.19935	neutral	60125.0	7306250	Jean-Talon
chrref|NC_001144|	60250	60500	4.00093	neutral	60375.0	7306500	Jean-Talon
chrref|NC_001144|	60500	60750	4.5766	neutral	60625.0	7306750	Jean-Talon
chrref|NC_001144|	60750	61000	4.17216	neutral	60875.0	7307000	Jean-Talon
chrref|NC_001144|	61000	61250	4.92641	neutral	61125.0	7307250	Jean-Talon
chrref|NC_001144|	61250	61500	3.82544	neutral	61375.0	7307500	Jean-Talon
chrref|NC_001144|	61500	61750	3.88191	neutral	61625.0	7307750	Jean-Talon
chrref|NC_001144|	61750	62000	4.55864	neutral	61875.0	7308000	Jean-Talon
chrref|NC_001144|	62000	62250	3.94049	neutral	62125.0	7308250	Jean-Talon
chrref|NC_001144|	62250	62500	3.62692	neutral	62375.0	7308500	Jean-Talon
chrref|NC_001144|	62500	62750	3.91842	neutral	62625.0	7308750	Jean-Talon
chrref|NC_001144|	62750	63000	3.18461	neutral	62875.0	7309000	Jean-Talon
chrref|NC_001144|	63000	63250	3.21425	neutral	63125.0	7309250	Jean-Talon
chrref|NC_001144|	63250	63500	3.77436	neutral	63375.0	7309500	Jean-Talon
chrref|NC_001144|	63500	63750	3.66428	neutral	63625.0	7309750	Jean-Talon
chrref|NC_001144|	63750	64000	4.50627	neutral	63875.0	7310000	Jean-Talon
chrref|NC_001144|	64000	64250	4.49431	neutral	64125.0	7310250	Jean-Talon
chrref|NC_001144|	64250	64500	4.20104	neutral	64375.0	7310500	Jean-Talon
chrref|NC_001144|	64500	64750	1.92613	neutral	64625.0	7310750	Jean-Talon
chrref|NC_001144|	64750	65000	2.82057	neutral	64875.0	7311000	Jean-Talon
chrref|NC_001144|	65000	65250	4.42959	neutral	65125.0	7311250	Jean-Talon
chrref|NC_001144|	65250	65500	4.17445	neutral	65375.0	7311500	Jean-Talon
chrref|NC_001144|	65500	65750	3.28824	neutral	65625.0	7311750	Jean-Talon
chrref|NC_001144|	65750	66000	4.2485	neutral	65875.0	7312000	Jean-Talon
chrref|NC_001144|	66000	66250	4.5921	neutral	66125.0	7312250	Jean-Talon
chrref|NC_001144|	66250	66500	4.39783	neutral	66375.0	7312500	Jean-Talon
chrref|NC_001144|	66500	66750	4.63872	neutral	66625.0	7312750	Jean-Talon
chrref|NC_001144|	66750	67000	3.78732	neutral	66875.0	7313000	Jean-Talon
chrref|NC_001144|	67000	67250	5.08642	neutral	67125.0	7313250	Jean-Talon
chrref|NC_001144|	67250	67500	3.23941	neutral	67375.0	7313500	Jean-Talon
chrref|NC_001144|	67500	67750	2.82028	neutral	67625.0	7313750	Jean-Talon
chrref|NC_001144|	67750	68000	4.68846	neutral	67875.0	7314000	Jean-Talon
chrref|NC_001144|	68000	68250	4.35182	neutral	68125.0	7314250	Jean-Talon
chrref|NC_001144|	68250	68500	4.39151	neutral	68375.0	7314500	Jean-Talon
chrref|NC_001144|	68500	68750	4.45222	neutral	68625.0	7314750	Jean-Talon
chrref|NC_001144|	68750	69000	4.44063	neutral	68875.0	7315000	Jean-Talon
chrref|NC_001144|	69000	69250	3.71099	neutral	69125.0	7315250	Jean-Talon
chrref|NC_001144|	69250	69500	3.6188	neutral	69375.0	7315500	Jean-Talon
chrref|NC_001144|	69500	69750	3.51463	neutral	69625.0	7315750	Jean-Talon
chrref|NC_001144|	69750	70000	3.82308	neutral	69875.0	7316000	Jean-Talon
chrref|NC_001144|	70000	70250	4.02737	neutral	70125.0	7316250	Jean-Talon
chrref|NC_001144|	70250	70500	3.70653	neutral	70375.0	7316500	Jean-Talon
chrref|NC_001144|	70500	70750	4.50982	neutral	70625.0	7316750	Jean-Talon
chrref|NC_001144|	70750	71000	3.86475	neutral	70875.0	7317000	Jean-Talon
chrref|NC_001144|	71000	71250	3.11406	neutral	71125.0	7317250	Jean-Talon
chrref|NC_001144|	71250	71500	3.99657	neutral	71375.0	7317500	Jean-Talon
chrref|NC_001144|	71500	71750	3.81913	neutral	71625.0	7317750	Jean-Talon
chrref|NC_001144|	71750	72000	3.28915	neutral	71875.0	7318000	Jean-Talon
chrref|NC_001144|	72000	72250	3.40784	neutral	72125.0	7318250	Jean-Talon
chrref|NC_001144|	72250	72500	3.82344	neutral	72375.0	7318500	Jean-Talon
chrref|NC_001144|	72500	72750	5.28869	neutral	72625.0	7318750	Jean-Talon
chrref|NC_001144|	72750	73000	4.23161	neutral	72875.0	7319000	Jean-Talon
chrref|NC_001144|	73000	73250	4.46967	neutral	73125.0	7319250	Jean-Talon
chrref|NC_001144|	73250	73500	4.72554	neutral	73375.0	7319500	Jean-Talon
chrref|NC_001144|	73500	73750	4.35668	neutral	73625.0	7319750	Jean-Talon
chrref|NC_001144|	73750	74000	4.37758	neutral	73875.0	7320000	Jean-Talon
chrref|NC_001144|	74000	74250	3.55547	neutral	74125.0	7320250	Jean-Talon
chrref|NC_001144|	74250	74500	4.30368	neutral	74375.0	7320500	Jean-Talon
chrref|NC_001144|	74500	74750	3.9704	neutral	74625.0	7320750	Jean-Talon
chrref|NC_001144|	74750	75000	4.32789	neutral	74875.0	7321000	Jean-Talon
chrref|NC_001144|	75000	75250	3.80614	neutral	75125.0	7321250	Jean-Talon
chrref|NC_001144|	75250	75500	4.24922	neutral	75375.0	7321500	Jean-Talon
chrref|NC_001144|	75500	75750	4.27012	neutral	75625.0	7321750	Jean-Talon
chrref|NC_001144|	75750	76000	3.804	neutral	75875.0	7322000	Jean-Talon
chrref|NC_001144|	76000	76250	3.70162	neutral	76125.0	7322250	Jean-Talon
chrref|NC_001144|	76250	76500	4.36389	neutral	76375.0	7322500	Jean-Talon
chrref|NC_001144|	76500	76750	4.55871	neutral	76625.0	7322750	Jean-Talon
chrref|NC_001144|	76750	77000	3.94358	neutral	76875.0	7323000	Jean-Talon
chrref|NC_001144|	77000	77250	3.29658	neutral	77125.0	7323250	Jean-Talon
chrref|NC_001144|	77250	77500	4.27564	neutral	77375.0	7323500	Jean-Talon
chrref|NC_001144|	77500	77750	3.75383	neutral	77625.0	7323750	Jean-Talon
chrref|NC_001144|	77750	78000	3.60149	neutral	77875.0	7324000	Jean-Talon
chrref|NC_001144|	78000	78250	4.14525	neutral	78125.0	7324250	Jean-Talon
chrref|NC_001144|	78250	78500	4.78316	neutral	78375.0	7324500	Jean-Talon
chrref|NC_001144|	78500	78750	3.59592	neutral	78625.0	7324750	Jean-Talon
chrref|NC_001144|	78750	79000	3.67224	neutral	78875.0	7325000	Jean-Talon
chrref|NC_001144|	79000	79250	4.02737	neutral	79125.0	7325250	Jean-Talon
chrref|NC_001144|	79250	79500	4.3859	neutral	79375.0	7325500	Jean-Talon
chrref|NC_001144|	79500	79750	3.96911	neutral	79625.0	7325750	Jean-Talon
chrref|NC_001144|	79750	80000	3.46284	neutral	79875.0	7326000	Jean-Talon
chrref|NC_001144|	80000	80250	4.24528	neutral	80125.0	7326250	Jean-Talon
chrref|NC_001144|	80250	80500	5.2379	neutral	80375.0	7326500	Jean-Talon
chrref|NC_001144|	80500	80750	3.94942	neutral	80625.0	7326750	Jean-Talon
chrref|NC_001144|	80750	81000	3.31337	neutral	80875.0	7327000	Jean-Talon
chrref|NC_001144|	81000	81250	4.31755	neutral	81125.0	7327250	Jean-Talon
chrref|NC_001144|	81250	81500	3.58359	neutral	81375.0	7327500	Jean-Talon
chrref|NC_001144|	81500	81750	5.24208	neutral	81625.0	7327750	Jean-Talon
chrref|NC_001144|	81750	82000	4.08812	neutral	81875.0	7328000	Jean-Talon
chrref|NC_001144|	82000	82250	3.64798	neutral	82125.0	7328250	Jean-Talon
chrref|NC_001144|	82250	82500	4.02478	neutral	82375.0	7328500	Jean-Talon
chrref|NC_001144|	82500	82750	3.65959	neutral	82625.0	7328750	Jean-Talon
chrref|NC_001144|	82750	83000	3.75702	neutral	82875.0	7329000	Jean-Talon
chrref|NC_001144|	83000	83250	4.1206	neutral	83125.0	7329250	Jean-Talon
chrref|NC_001144|	83250	83500	3.42679	neutral	83375.0	7329500	Jean-Talon
chrref|NC_001144|	83500	83750	3.86999	neutral	83625.0	7329750	Jean-Talon
chrref|NC_001144|	83750	84000	4.2604	neutral	83875.0	7330000	Jean-Talon
chrref|NC_001144|	84000	84250	4.58937	neutral	84125.0	7330250	Jean-Talon
chrref|NC_001144|	84250	84500	4.91417	neutral	84375.0	7330500	Jean-Talon
chrref|NC_001144|	84500	84750	5.21791	neutral	84625.0	7330750	Jean-Talon
chrref|NC_001144|	84750	85000	3.39485	neutral	84875.0	7331000	Jean-Talon
chrref|NC_001144|	85000	85250	4.72531	neutral	85125.0	7331250	Jean-Talon
chrref|NC_001144|	85250	85500	3.83904	neutral	85375.0	7331500	Jean-Talon
chrref|NC_001144|	85500	85750	4.76125	neutral	85625.0	7331750	Jean-Talon
chrref|NC_001144|	85750	86000	3.45	neutral	85875.0	7332000	Jean-Talon
chrref|NC_001144|	86000	86250	3.39564	neutral	86125.0	7332250	Jean-Talon
chrref|NC_001144|	86250	86500	3.28742	neutral	86375.0	7332500	Jean-Talon
chrref|NC_001144|	86500	86750	3.94942	neutral	86625.0	7332750	Jean-Talon
chrref|NC_001144|	86750	87000	3.72891	neutral	86875.0	7333000	Jean-Talon
chrref|NC_001144|	87000	87250	3.93982	neutral	87125.0	7333250	Jean-Talon
chrref|NC_001144|	87250	87500	3.6241	neutral	87375.0	7333500	Jean-Talon
chrref|NC_001144|	87500	87750	3.77558	neutral	87625.0	7333750	Jean-Talon
chrref|NC_001144|	87750	88000	4.43417	neutral	87875.0	7334000	Jean-Talon
chrref|NC_001144|	88000	88250	3.13564	neutral	88125.0	7334250	Jean-Talon
chrref|NC_001144|	88250	88500	4.81831	neutral	88375.0	7334500	Jean-Talon
chrref|NC_001144|	88500	88750	3.77467	neutral	88625.0	7334750	Jean-Talon
chrref|NC_001144|	88750	89000	4.85994	neutral	88875.0	7335000	Jean-Talon
chrref|NC_001144|	89000	89250	4.92703	neutral	89125.0	7335250	Jean-Talon
chrref|NC_001144|	89250	89500	3.78293	neutral	89375.0	7335500	Jean-Talon
chrref|NC_001144|	89500	89750	3.89408	neutral	89625.0	7335750	Jean-Talon
chrref|NC_001144|	89750	90000	4.28095	neutral	89875.0	7336000	Jean-Talon
chrref|NC_001144|	90000	90250	3.92903	neutral	90125.0	7336250	Jean-Talon
chrref|NC_001144|	90250	90500	3.51321	neutral	90375.0	7336500	Jean-Talon
chrref|NC_001144|	90500	90750	4.66743	neutral	90625.0	7336750	Jean-Talon
chrref|NC_001144|	90750	91000	4.05889	neutral	90875.0	7337000	Jean-Talon
chrref|NC_001144|	91000	91250	3.70653	neutral	91125.0	7337250	Jean-Talon
chrref|NC_001144|	91250	91500	1.75569	neutral	91375.0	7337500	Jean-Talon
chrref|NC_001144|	91500	91750	3.20654	neutral	91625.0	7337750	Jean-Talon
chrref|NC_001144|	91750	92000	3.24862	neutral	91875.0	7338000	Jean-Talon
chrref|NC_001144|	92000	92250	2.55647	neutral	92125.0	7338250	Jean-Talon
chrref|NC_001144|	92250	92500	3.03769	neutral	92375.0	7338500	Jean-Talon
chrref|NC_001144|	92500	92750	4.2721	neutral	92625.0	7338750	Jean-Talon
chrref|NC_001144|	92750	93000	3.41019	neutral	92875.0	7339000	Jean-Talon
chrref|NC_001144|	93000	93250	4.51903	neutral	93125.0	7339250	Jean-Talon
chrref|NC_001144|	93250	93500	4.11306	neutral	93375.0	7339500	Jean-Talon
chrref|NC_001144|	93500	93750	3.94723	neutral	93625.0	7339750	Jean-Talon
chrref|NC_001144|	93750	94000	4.17153	neutral	93875.0	7340000	Jean-Talon
chrref|NC_001144|	94000	94250	4.24852	neutral	94125.0	7340250	Jean-Talon
chrref|NC_001144|	94250	94500	3.66447	neutral	94375.0	7340500	Jean-Talon
chrref|NC_001144|	94500	94750	3.08994	neutral	94625.0	7340750	Jean-Talon
chrref|NC_001144|	94750	95000	3.60784	neutral	94875.0	7341000	Jean-Talon
chrref|NC_001144|	95000	95250	1.85326	neutral	95125.0	7341250	Jean-Talon
chrref|NC_001144|	95250	95500	3.08958	neutral	95375.0	7341500	Jean-Talon
chrref|NC_001144|	95500	95750	3.04585	neutral	95625.0	7341750	Jean-Talon
chrref|NC_001144|	95750	96000	4.25122	neutral	95875.0	7342000	Jean-Talon
chrref|NC_001144|	96000	96250	3.78732	neutral	96125.0	7342250	Jean-Talon
chrref|NC_001144|	96250	96500	3.5413	neutral	96375.0	7342500	Jean-Talon
chrref|NC_001144|	96500	96750	6.36035	neutral	96625.0	7342750	Jean-Talon
chrref|NC_001144|	96750	97000	4.66961	neutral	96875.0	7343000	Jean-Talon
chrref|NC_001144|	97000	97250	6.17392	neutral	97125.0	7343250	Jean-Talon
chrref|NC_001144|	97250	97500	4.53884	neutral	97375.0	7343500	Jean-Talon
chrref|NC_001144|	97500	97750	3.42843	neutral	97625.0	7343750	Jean-Talon
chrref|NC_001144|	97750	98000	3.86425	neutral	97875.0	7344000	Jean-Talon
chrref|NC_001144|	98000	98250	4.212	neutral	98125.0	7344250	Jean-Talon
chrref|NC_001144|	98250	98500	3.13261	neutral	98375.0	7344500	Jean-Talon
chrref|NC_001144|	98500	98750	3.6855	neutral	98625.0	7344750	Jean-Talon
chrref|NC_001144|	98750	99000	3.64766	neutral	98875.0	7345000	Jean-Talon
chrref|NC_001144|	99000	99250	4.40989	neutral	99125.0	7345250	Jean-Talon
chrref|NC_001144|	99250	99500	3.9488	neutral	99375.0	7345500	Jean-Talon
chrref|NC_001144|	99500	99750	3.09213	neutral	99625.0	7345750	Jean-Talon
chrref|NC_001144|	99750	100000	4.48467	neutral	99875.0	7346000	Jean-Talon
chrref|NC_001144|	100000	100250	3.731	neutral	100125.0	7346250	Jean-Talon
chrref|NC_001144|	100250	100500	4.4015	neutral	100375.0	7346500	Jean-Talon
chrref|NC_001144|	100500	100750	3.19266	neutral	100625.0	7346750	Jean-Talon
chrref|NC_001144|	100750	101000	4.90611	neutral	100875.0	7347000	Jean-Talon
chrref|NC_001144|	101000	101250	3.95219	neutral	101125.0	7347250	Jean-Talon
chrref|NC_001144|	101250	101500	4.66666	neutral	101375.0	7347500	Jean-Talon
chrref|NC_001144|	101500	101750	4.28072	neutral	101625.0	7347750	Jean-Talon
chrref|NC_001144|	101750	102000	3.9961	neutral	101875.0	7348000	Jean-Talon
chrref|NC_001144|	102000	102250	4.45059	neutral	102125.0	7348250	Jean-Talon
chrref|NC_001144|	102250	102500	3.5907	neutral	102375.0	7348500	Jean-Talon
chrref|NC_001144|	102500	102750	4.10258	neutral	102625.0	7348750	Jean-Talon
chrref|NC_001144|	102750	103000	3.83333	neutral	102875.0	7349000	Jean-Talon
chrref|NC_001144|	103000	103250	4.48915	neutral	103125.0	7349250	Jean-Talon
chrref|NC_001144|	103250	103500	4.21939	neutral	103375.0	7349500	Jean-Talon
chrref|NC_001144|	103500	103750	8.09054	neutral	103625.0	7349750	Jean-Talon
chrref|NC_001144|	103750	104000	4.67656	neutral	103875.0	7350000	Jean-Talon
chrref|NC_001144|	104000	104250	5.1062	neutral	104125.0	7350250	Jean-Talon
chrref|NC_001144|	104250	104500	4.77692	neutral	104375.0	7350500	Jean-Talon
chrref|NC_001144|	104500	104750	4.87602	neutral	104625.0	7350750	Jean-Talon
chrref|NC_001144|	104750	105000	4.73959	neutral	104875.0	7351000	Jean-Talon
chrref|NC_001144|	105000	105250	3.15415	neutral	105125.0	7351250	Jean-Talon
chrref|NC_001144|	105250	105500	2.52746	neutral	105375.0	7351500	Jean-Talon
chrref|NC_001144|	105500	105750	3.68587	neutral	105625.0	7351750	Jean-Talon
chrref|NC_001144|	105750	106000	3.34441	neutral	105875.0	7352000	Jean-Talon
chrref|NC_001144|	106000	106250	4.53729	neutral	106125.0	7352250	Jean-Talon
chrref|NC_001144|	106250	106500	3.58522	neutral	106375.0	7352500	Jean-Talon
chrref|NC_001144|	106500	106750	3.39344	neutral	106625.0	7352750	Jean-Talon
chrref|NC_001144|	106750	107000	3.72606	neutral	106875.0	7353000	Jean-Talon
chrref|NC_001144|	107000	107250	3.27927	neutral	107125.0	7353250	Jean-Talon
chrref|NC_001144|	107250	107500	4.35968	neutral	107375.0	7353500	Jean-Talon
chrref|NC_001144|	107500	107750	3.74629	neutral	107625.0	7353750	Jean-Talon
chrref|NC_001144|	107750	108000	4.78893	neutral	107875.0	7354000	Jean-Talon
chrref|NC_001144|	108000	108250	4.7493	neutral	108125.0	7354250	Jean-Talon
chrref|NC_001144|	108250	108500	3.14038	neutral	108375.0	7354500	Jean-Talon
chrref|NC_001144|	108500	108750	5.66768	neutral	108625.0	7354750	Jean-Talon
chrref|NC_001144|	108750	109000	4.51012	neutral	108875.0	7355000	Jean-Talon
chrref|NC_001144|	109000	109250	3.49689	neutral	109125.0	7355250	Jean-Talon
chrref|NC_001144|	109250	109500	4.10346	neutral	109375.0	7355500	Jean-Talon
chrref|NC_001144|	109500	109750	3.64412	neutral	109625.0	7355750	Jean-Talon
chrref|NC_001144|	109750	110000	3.70859	neutral	109875.0	7356000	Jean-Talon
chrref|NC_001144|	110000	110250	4.29146	neutral	110125.0	7356250	Jean-Talon
chrref|NC_001144|	110250	110500	4.01572	neutral	110375.0	7356500	Jean-Talon
chrref|NC_001144|	110500	110750	4.18254	neutral	110625.0	7356750	Jean-Talon
chrref|NC_001144|	110750	111000	3.4054	neutral	110875.0	7357000	Jean-Talon
chrref|NC_001144|	111000	111250	3.60289	neutral	111125.0	7357250	Jean-Talon
chrref|NC_001144|	111250	111500	4.78313	neutral	111375.0	7357500	Jean-Talon
chrref|NC_001144|	111500	111750	3.77066	neutral	111625.0	7357750	Jean-Talon
chrref|NC_001144|	111750	112000	4.55674	neutral	111875.0	7358000	Jean-Talon
chrref|NC_001144|	112000	112250	3.57268	neutral	112125.0	7358250	Jean-Talon
chrref|NC_001144|	112250	112500	4.55999	neutral	112375.0	7358500	Jean-Talon
chrref|NC_001144|	112500	112750	3.30254	neutral	112625.0	7358750	Jean-Talon
chrref|NC_001144|	112750	113000	3.34908	neutral	112875.0	7359000	Jean-Talon
chrref|NC_001144|	113000	113250	3.68222	neutral	113125.0	7359250	Jean-Talon
chrref|NC_001144|	113250	113500	4.50898	neutral	113375.0	7359500	Jean-Talon
chrref|NC_001144|	113500	113750	4.59645	neutral	113625.0	7359750	Jean-Talon
chrref|NC_001144|	113750	114000	4.60084	neutral	113875.0	7360000	Jean-Talon
chrref|NC_001144|	114000	114250	4.34839	neutral	114125.0	7360250	Jean-Talon
chrref|NC_001144|	114250	114500	3.61965	neutral	114375.0	7360500	Jean-Talon
chrref|NC_001144|	114500	114750	3.82236	neutral	114625.0	7360750	Jean-Talon
chrref|NC_001144|	114750	115000	3.87023	neutral	114875.0	7361000	Jean-Talon
chrref|NC_001144|	115000	115250	4.70186	neutral	115125.0	7361250	Jean-Talon
chrref|NC_001144|	115250	115500	4.2003	neutral	115375.0	7361500	Jean-Talon
chrref|NC_001144|	115500	115750	3.97253	neutral	115625.0	7361750	Jean-Talon
chrref|NC_001144|	115750	116000	4.01797	neutral	115875.0	7362000	Jean-Talon
chrref|NC_001144|	116000	116250	3.34218	neutral	116125.0	7362250	Jean-Talon
chrref|NC_001144|	116250	116500	4.25784	neutral	116375.0	7362500	Jean-Talon
chrref|NC_001144|	116500	116750	4.13269	neutral	116625.0	7362750	Jean-Talon
chrref|NC_001144|	116750	117000	4.11606	neutral	116875.0	7363000	Jean-Talon
chrref|NC_001144|	117000	117250	3.88579	neutral	117125.0	7363250	Jean-Talon
chrref|NC_001144|	117250	117500	3.88919	neutral	117375.0	7363500	Jean-Talon
chrref|NC_001144|	117500	117750	3.59719	neutral	117625.0	7363750	Jean-Talon
chrref|NC_001144|	117750	118000	3.21604	neutral	117875.0	7364000	Jean-Talon
chrref|NC_001144|	118000	118250	3.25071	neutral	118125.0	7364250	Jean-Talon
chrref|NC_001144|	118250	118500	3.77103	neutral	118375.0	7364500	Jean-Talon
chrref|NC_001144|	118500	118750	3.87815	neutral	118625.0	7364750	Jean-Talon
chrref|NC_001144|	118750	119000	4.88516	neutral	118875.0	7365000	Jean-Talon
chrref|NC_001144|	119000	119250	3.7731	neutral	119125.0	7365250	Jean-Talon
chrref|NC_001144|	119250	119500	3.46799	neutral	119375.0	7365500	Jean-Talon
chrref|NC_001144|	119500	119750	4.09701	neutral	119625.0	7365750	Jean-Talon
chrref|NC_001144|	119750	120000	4.42453	neutral	119875.0	7366000	Jean-Talon
chrref|NC_001144|	120000	120250	4.1988	neutral	120125.0	7366250	Jean-Talon
chrref|NC_001144|	120250	120500	3.43399	neutral	120375.0	7366500	Jean-Talon
chrref|NC_001144|	120500	120750	4.24852	neutral	120625.0	7366750	Jean-Talon
chrref|NC_001144|	120750	121000	4.23166	neutral	120875.0	7367000	Jean-Talon
chrref|NC_001144|	121000	121250	3.37099	neutral	121125.0	7367250	Jean-Talon
chrref|NC_001144|	121250	121500	3.40784	neutral	121375.0	7367500	Jean-Talon
chrref|NC_001144|	121500	121750	3.36675	neutral	121625.0	7367750	Jean-Talon
chrref|NC_001144|	121750	122000	5.62424	neutral	121875.0	7368000	Jean-Talon
chrref|NC_001144|	122000	122250	5.4913	neutral	122125.0	7368250	Jean-Talon
chrref|NC_001144|	122250	122500	4.92547	neutral	122375.0	7368500	Jean-Talon
chrref|NC_001144|	122500	122750	5.66717	neutral	122625.0	7368750	Jean-Talon
chrref|NC_001144|	122750	123000	4.37498	neutral	122875.0	7369000	Jean-Talon
chrref|NC_001144|	123000	123250	4.66002	neutral	123125.0	7369250	Jean-Talon
chrref|NC_001144|	123250	123500	5.3665	neutral	123375.0	7369500	Jean-Talon
chrref|NC_001144|	123500	123750	3.70362	neutral	123625.0	7369750	Jean-Talon
chrref|NC_001144|	123750	124000	4.81589	neutral	123875.0	7370000	Jean-Talon
chrref|NC_001144|	124000	124250	4.74787	neutral	124125.0	7370250	Jean-Talon
chrref|NC_001144|	124250	124500	3.71896	neutral	124375.0	7370500	Jean-Talon
chrref|NC_001144|	124500	124750	4.15492	neutral	124625.0	7370750	Jean-Talon
chrref|NC_001144|	124750	125000	4.1685	neutral	124875.0	7371000	Jean-Talon
chrref|NC_001144|	125000	125250	2.98608	neutral	125125.0	7371250	Jean-Talon
chrref|NC_001144|	125250	125500	1.47373	neutral	125375.0	7371500	Jean-Talon
chrref|NC_001144|	125500	125750	3.41999	neutral	125625.0	7371750	Jean-Talon
chrref|NC_001144|	125750	126000	4.02737	neutral	125875.0	7372000	Jean-Talon
chrref|NC_001144|	126000	126250	4.12139	neutral	126125.0	7372250	Jean-Talon
chrref|NC_001144|	126250	126500	4.91778	neutral	126375.0	7372500	Jean-Talon
chrref|NC_001144|	126500	126750	3.94163	neutral	126625.0	7372750	Jean-Talon
chrref|NC_001144|	126750	127000	3.84792	neutral	126875.0	7373000	Jean-Talon
chrref|NC_001144|	127000	127250	3.61751	neutral	127125.0	7373250	Jean-Talon
chrref|NC_001144|	127250	127500	4.84763	neutral	127375.0	7373500	Jean-Talon
chrref|NC_001144|	127500	127750	4.62572	neutral	127625.0	7373750	Jean-Talon
chrref|NC_001144|	127750	128000	3.49111	neutral	127875.0	7374000	Jean-Talon
chrref|NC_001144|	128000	128250	4.1206	neutral	128125.0	7374250	Jean-Talon
chrref|NC_001144|	128250	128500	4.68846	neutral	128375.0	7374500	Jean-Talon
chrref|NC_001144|	128500	128750	3.54887	neutral	128625.0	7374750	Jean-Talon
chrref|NC_001144|	128750	129000	4.0393	neutral	128875.0	7375000	Jean-Talon
chrref|NC_001144|	129000	129250	4.35603	neutral	129125.0	7375250	Jean-Talon
chrref|NC_001144|	129250	129500	4.12802	neutral	129375.0	7375500	Jean-Talon
chrref|NC_001144|	129500	129750	4.6452	neutral	129625.0	7375750	Jean-Talon
chrref|NC_001144|	129750	130000	3.42679	neutral	129875.0	7376000	Jean-Talon
chrref|NC_001144|	130000	130250	4.16624	neutral	130125.0	7376250	Jean-Talon
chrref|NC_001144|	130250	130500	3.77841	neutral	130375.0	7376500	Jean-Talon
chrref|NC_001144|	130500	130750	4.5242	neutral	130625.0	7376750	Jean-Talon
chrref|NC_001144|	130750	131000	3.38129	neutral	130875.0	7377000	Jean-Talon
chrref|NC_001144|	131000	131250	3.61171	neutral	131125.0	7377250	Jean-Talon
chrref|NC_001144|	131250	131500	3.36677	neutral	131375.0	7377500	Jean-Talon
chrref|NC_001144|	131500	131750	4.83855	neutral	131625.0	7377750	Jean-Talon
chrref|NC_001144|	131750	132000	4.30491	neutral	131875.0	7378000	Jean-Talon
chrref|NC_001144|	132000	132250	5.63729	neutral	132125.0	7378250	Jean-Talon
chrref|NC_001144|	132250	132500	4.15006	neutral	132375.0	7378500	Jean-Talon
chrref|NC_001144|	132500	132750	4.78614	neutral	132625.0	7378750	Jean-Talon
chrref|NC_001144|	132750	133000	3.94724	neutral	132875.0	7379000	Jean-Talon
chrref|NC_001144|	133000	133250	3.60652	neutral	133125.0	7379250	Jean-Talon
chrref|NC_001144|	133250	133500	3.61349	neutral	133375.0	7379500	Jean-Talon
chrref|NC_001144|	133500	133750	5.05749	neutral	133625.0	7379750	Jean-Talon
chrref|NC_001144|	133750	134000	4.23569	neutral	133875.0	7380000	Jean-Talon
chrref|NC_001144|	134000	134250	4.23364	neutral	134125.0	7380250	Jean-Talon
chrref|NC_001144|	134250	134500	3.99687	neutral	134375.0	7380500	Jean-Talon
chrref|NC_001144|	134500	134750	4.81198	neutral	134625.0	7380750	Jean-Talon
chrref|NC_001144|	134750	135000	4.87553	neutral	134875.0	7381000	Jean-Talon
chrref|NC_001144|	135000	135250	3.72199	neutral	135125.0	7381250	Jean-Talon
chrref|NC_001144|	135250	135500	4.32179	neutral	135375.0	7381500	Jean-Talon
chrref|NC_001144|	135500	135750	5.00552	neutral	135625.0	7381750	Jean-Talon
chrref|NC_001144|	135750	136000	4.46621	neutral	135875.0	7382000	Jean-Talon
chrref|NC_001144|	136000	136250	4.28918	neutral	136125.0	7382250	Jean-Talon
chrref|NC_001144|	136250	136500	4.11647	neutral	136375.0	7382500	Jean-Talon
chrref|NC_001144|	136500	136750	4.2312	neutral	136625.0	7382750	Jean-Talon
chrref|NC_001144|	136750	137000	4.00941	neutral	136875.0	7383000	Jean-Talon
chrref|NC_001144|	137000	137250	4.6	neutral	137125.0	7383250	Jean-Talon
chrref|NC_001144|	137250	137500	3.68792	neutral	137375.0	7383500	Jean-Talon
chrref|NC_001144|	137500	137750	3.78975	neutral	137625.0	7383750	Jean-Talon
chrref|NC_001144|	137750	138000	4.91406	neutral	137875.0	7384000	Jean-Talon
chrref|NC_001144|	138000	138250	3.71704	neutral	138125.0	7384250	Jean-Talon
chrref|NC_001144|	138250	138500	4.06822	neutral	138375.0	7384500	Jean-Talon
chrref|NC_001144|	138500	138750	4.43312	neutral	138625.0	7384750	Jean-Talon
chrref|NC_001144|	138750	139000	3.65286	neutral	138875.0	7385000	Jean-Talon
chrref|NC_001144|	139000	139250	4.80687	neutral	139125.0	7385250	Jean-Talon
chrref|NC_001144|	139250	139500	5.26443	neutral	139375.0	7385500	Jean-Talon
chrref|NC_001144|	139500	139750	5.28459	neutral	139625.0	7385750	Jean-Talon
